movieId,mean_rating,std_rating,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,count_users,rated_by_group,rated_by_all_groups
1645,3.3035714285714284,1.0214304214287462,0,0,2,0,3,1,6,5,8,1,2,28,480,"480, 62"
1653,3.8095238095238093,0.916996561902623,0,0,0,0,4,1,7,5,11,6,8,42,480,"48, 480, 62"
1673,4.026315789473684,0.8411910241920598,0,0,0,0,1,0,2,4,4,3,5,19,480,480
1682,3.8227848101265822,0.8398640560155092,0,1,0,1,0,6,11,10,23,20,7,79,480,"232, 153, 156, 480, 359, 62, 286"
1690,3.037037037037037,0.999287495456387,0,0,2,0,5,1,8,5,3,2,1,27,"480, 555","232, 48, 480, 555"
1693,3.4615384615384617,0.9674179220468453,0,0,1,0,0,0,4,3,3,1,1,13,480,480
1721,3.5481927710843375,1.0169732046477407,0,1,2,2,6,3,13,13,28,4,11,83,480,"232, 153, 156, 480, 359, 62, 286"
1722,3.2857142857142856,1.1019463300386794,0,1,0,0,2,3,4,4,4,0,3,21,480,480
1729,3.625,0.6328214305496954,0,0,0,0,2,0,5,5,14,2,0,28,480,"156, 480, 290"
1747,2.875,0.6784005252999681,0,0,0,0,3,1,6,0,2,0,0,12,480,"156, 480"
1784,3.69811320754717,0.8897905038736614,0,1,0,0,2,2,10,10,17,3,8,53,"480, 555","156, 480, 555"
1876,3.1956521739130435,0.8081844191370979,0,1,0,0,0,3,9,4,5,1,0,23,"480, 555","480, 555"
1889,3.5,0.5,0,0,0,0,0,0,2,1,2,0,0,5,480,480
1917,3.01,1.1450425533488229,0,2,3,2,5,5,13,5,9,3,3,50,"480, 555","232, 480, 555, 286"
1921,3.7142857142857144,0.8758971213537393,0,0,1,0,1,1,3,6,9,5,2,28,"480, 555","156, 480, 555"
1923,3.5483870967741935,0.8764200533960367,0,0,2,1,2,2,14,11,21,4,5,62,480,"232, 156, 480, 286"
1957,3.95,0.7619419633774974,0,0,0,0,0,0,3,0,4,1,2,10,480,"480, 290"
1961,3.7758620689655173,0.7618791046583063,0,0,0,1,2,1,10,8,24,6,6,58,480,"232, 153, 156, 480, 290, 359, 365, 62, 286"
1962,3.9,0.828078671210825,0,0,0,0,1,1,1,0,8,2,2,15,"480, 555","480, 555, 290"
1982,3.5294117647058822,0.9916934417212514,0,0,0,1,1,0,6,1,5,0,3,17,480,480
1997,3.696969696969697,0.9008623814451518,0,0,1,1,0,1,6,4,14,2,4,33,"480, 555","480, 555, 290, 346"
2001,3.096774193548387,0.8890008890013336,0,1,0,0,4,5,8,4,7,2,0,31,"480, 555","480, 555, 286"
2003,3.64,0.7291547618075785,0,0,0,0,1,1,6,5,8,2,2,25,"480, 555","480, 555"
2006,3.2142857142857144,1.1199114610862186,0,1,1,2,3,4,4,8,7,2,3,35,480,"232, 480"
2011,3.3796296296296298,1.032194882438358,0,0,3,0,6,3,12,6,15,4,5,54,"480, 555","153, 480, 555, 62"
2023,3.462962962962963,0.989618476658924,0,0,1,0,1,2,10,3,5,0,5,27,480,"480, 435, 62"
2080,3.3448275862068964,1.035990280875726,0,1,1,0,2,1,6,8,7,0,3,29,480,"232, 153, 156, 480, 3"
2081,3.4,1.0850219939119794,0,1,1,1,4,3,10,5,12,2,6,45,480,"232, 48, 156, 480"
2085,3.480769230769231,0.7277467860563759,0,0,0,1,1,0,8,4,11,0,1,26,"480, 555","480, 555, 315"
2100,3.183333333333333,0.6757286403596483,0,0,0,1,3,1,11,7,7,0,0,30,"480, 555","156, 480, 555"
2140,3.6470588235294117,0.701888209634219,0,0,0,0,0,2,3,4,5,2,1,17,480,480
2167,3.3676470588235294,0.9154302145539878,0,0,0,1,5,1,8,6,9,1,3,34,480,"232, 480"
2194,3.972972972972973,0.6230073339360767,0,0,0,0,0,2,3,3,21,3,5,37,480,"48, 156, 480"
2231,3.869565217391304,0.741886283009058,0,0,0,0,1,0,4,4,6,6,2,23,480,480
2302,3.2058823529411766,1.0159161193215345,0,0,2,1,2,3,13,1,8,1,3,34,"480, 555","156, 480, 555, 435"
2318,3.8125,1.2229209763045665,0,0,0,1,0,1,0,0,3,1,2,8,480,480
2321,3.4342105263157894,1.0145632306935783,0,1,1,0,3,1,10,4,12,3,3,38,"480, 555","156, 480, 555, 290, 346"
2355,3.290909090909091,0.9062075486400019,0,2,1,0,2,3,18,11,15,0,3,55,480,"232, 153, 480, 290"
2371,3.1842105263157894,1.1572300058975775,0,0,2,0,2,1,6,1,4,1,2,19,"480, 555","156, 480, 555"
2396,3.809090909090909,0.9153571914169832,0,0,0,2,3,2,6,5,23,4,10,55,"480, 555","153, 156, 480, 555, 290, 359, 346"
2407,3.3125,0.7490936552580232,0,0,0,1,2,1,7,3,10,0,0,24,"480, 555","480, 555, 359"
2423,3.659090909090909,1.1168233397876193,0,0,0,1,3,2,0,3,7,1,5,22,"480, 555","480, 555"
2424,3.0441176470588234,1.2695003017103936,0,2,3,2,2,1,6,6,8,2,2,34,"480, 555","480, 555, 359, 3"
2455,3.32,0.7756717518813397,0,0,0,0,3,3,5,5,8,0,1,25,"480, 555","156, 480, 555, 359"
2501,3.6578947368421053,0.6247806632675043,0,0,0,0,0,2,2,6,7,1,1,19,480,"232, 480"
2539,2.9375,0.6806726213028583,0,0,0,0,6,1,11,2,4,0,0,24,"480, 555","480, 555"
2572,3.546875,1.0652833562166726,0,1,1,0,0,3,8,3,8,4,4,32,"480, 555","153, 480, 555, 365, 286"
2581,3.108695652173913,0.9039876525093293,0,0,0,3,1,2,7,4,5,0,1,23,480,480
2599,3.6666666666666665,1.0390910185963191,0,0,0,2,1,2,2,1,11,1,4,24,480,"156, 480, 290"
2664,3.7222222222222223,0.6666666666666666,0,0,0,0,0,0,3,1,4,0,1,9,480,480
2671,3.4838709677419355,1.1581873119070012,0,1,2,0,1,1,6,5,8,3,4,31,"480, 555","153, 480, 555"
2683,3.0625,1.2274372133335605,0,5,3,3,5,7,17,10,11,4,7,72,"480, 555","156, 480, 555, 346"
2699,2.5344827586206895,0.895734280620002,0,1,2,4,2,4,12,2,2,0,0,29,"480, 555","232, 480, 555, 290"
2701,2.5166666666666666,0.9602741466797954,0,0,4,2,7,3,9,1,3,1,0,30,"480, 555","480, 555, 359"
2706,3.4152542372881354,0.9876502171772943,0,0,1,3,5,4,9,14,14,2,7,59,"480, 555","232, 480, 555, 286"
2710,2.7837837837837838,1.2049696892253978,0,1,6,1,4,4,6,6,7,0,2,37,"480, 555","153, 480, 555, 286"
2712,3.657142857142857,1.0486085217719592,0,0,2,0,1,1,9,3,10,2,7,35,480,"156, 480, 435, 346, 286"
2722,2.6666666666666665,0.9393364366277243,0,0,2,0,5,2,4,2,3,0,0,18,"480, 555","480, 555"
2728,3.388888888888889,0.6972166887783964,0,0,0,0,0,2,2,2,2,1,0,9,480,480
2763,3.840909090909091,0.7462025072446365,0,0,0,0,1,1,3,1,11,3,2,22,480,480
2770,3.0526315789473686,1.012350631535137,0,0,1,0,5,0,5,2,5,0,1,19,"480, 555","480, 555, 290"
2788,4.0,0.7359800721939872,0,0,0,0,1,0,0,1,8,1,2,13,480,"480, 290"
2804,3.875,0.9737629515001511,0,0,1,0,2,0,5,6,11,1,10,36,"480, 555","232, 480, 555, 365"
2863,3.3076923076923075,0.6626481450231064,0,0,0,0,1,1,5,1,5,0,0,13,480,"156, 480, 315"
2908,3.5,1.0465362369445672,0,0,2,0,1,0,4,3,8,3,1,22,480,"153, 480"
2946,3.25,0.27386127875258304,0,0,0,0,0,0,3,3,0,0,0,6,480,"156, 480"
2968,3.8636363636363638,0.7587869106393281,0,0,0,0,0,2,3,3,9,1,4,22,480,480
2973,4.0,0.6324555320336759,0,0,0,0,0,0,1,3,4,1,2,11,480,"156, 480"
3000,3.7903225806451615,1.0390235283539628,0,1,1,0,0,1,2,7,11,2,6,31,480,"480, 62"
3020,3.9285714285714284,0.9322272357358045,0,0,0,0,1,0,0,0,4,1,1,7,480,480
3037,3.875,1.1474609652039003,0,0,1,0,1,1,0,1,6,2,4,16,480,480
3081,3.4285714285714284,0.9536286832437595,0,1,0,2,3,0,9,8,15,1,3,42,480,"480, 365"
3100,3.857142857142857,0.7703288865196433,0,0,0,0,0,0,4,3,3,1,3,14,480,"156, 480"
3101,3.391304347826087,0.8522233187259295,0,0,1,0,0,4,5,2,10,0,1,23,"480, 555","480, 555"
3114,3.7916666666666665,0.8240618994859531,0,0,0,0,2,0,14,8,8,8,8,48,480,"232, 156, 480, 62"
3148,3.6818181818181817,0.7507571935295483,0,0,0,0,0,1,3,1,4,1,1,11,480,480
3160,3.7222222222222223,0.8697184926229041,0,0,0,0,3,1,3,3,11,3,3,27,480,"156, 480, 346"
3174,3.3421052631578947,0.7463360796984486,0,0,0,0,1,2,8,2,4,1,1,19,"480, 555","480, 555, 346"
3178,3.4375,0.9038607667745545,0,0,0,0,1,0,3,1,2,0,1,8,480,480
3189,3.5,0.6123724356957945,0,0,0,0,0,1,2,3,2,1,0,9,480,"232, 480"
3255,3.5172413793103448,0.6612050500613262,0,0,0,0,1,3,6,5,13,0,1,29,480,"480, 346"
3256,3.53125,0.763080380213426,0,0,0,0,1,1,5,0,8,0,1,16,480,480
3275,4.321428571428571,0.4755948656056709,0,0,0,0,0,0,0,4,7,12,5,28,480,"232, 480"
3285,3.0714285714285716,0.9524404743304734,0,0,1,0,5,1,4,3,6,1,0,21,"480, 555","480, 555"
3300,3.380952380952381,0.934140807169373,0,0,1,0,2,1,4,4,7,1,1,21,480,480
3301,3.45,0.8568608558662191,0,0,0,0,3,2,1,5,7,1,1,20,480,480
3317,3.6666666666666665,0.6454972243679029,0,0,0,0,1,0,2,4,6,2,0,15,480,"156, 480"
3355,3.111111111111111,0.961046882889233,0,0,0,0,3,1,0,1,4,0,0,9,480,480
3360,3.5714285714285716,0.8956549571111647,0,0,1,0,0,0,2,4,6,0,1,14,480,480
3362,3.6470588235294117,0.8434435718075807,0,0,0,0,2,1,1,3,7,2,1,17,480,"480, 290, 346"
3409,2.847826086956522,1.2007079598066646,0,2,1,1,4,1,4,1,9,0,0,23,480,"232, 480"
3418,3.54,0.9345230512584124,0,0,1,1,0,1,6,2,11,1,2,25,480,"156, 480, 290, 346"
3421,3.7972972972972974,0.8203950560845964,0,0,0,0,1,1,10,5,11,1,8,37,"480, 555","480, 555, 290, 365"
3471,3.676470588235294,0.8060599359358184,0,0,0,1,1,1,7,5,14,1,4,34,480,"232, 156, 480, 359"
3481,3.6184210526315788,0.9331305239246775,0,1,0,0,3,1,6,5,15,4,3,38,480,"156, 480, 286"
3484,2.6666666666666665,0.5163977794943222,0,0,0,0,2,0,4,0,0,0,0,6,480,480
3499,3.706896551724138,0.6616705235790687,0,0,0,0,2,0,3,8,12,3,1,29,480,"480, 359, 286"
3535,3.763157894736842,1.0049663306533205,0,0,1,0,2,3,5,6,8,5,8,38,480,"232, 480, 346"
3552,4.03125,0.8418250143816763,0,0,0,0,2,0,4,2,13,2,9,32,"480, 555","480, 555"
3555,3.45,0.7416198487095662,0,0,0,0,3,0,3,5,8,1,0,20,480,480
3565,3.5,0.3535533905932738,0,0,0,0,0,0,1,3,1,0,0,5,480,480
3618,3.8,1.3038404810405297,0,0,0,0,1,0,1,0,1,0,2,5,480,480
3623,2.7083333333333335,1.0858535878213034,0,2,4,1,9,9,9,5,6,1,2,48,480,"153, 48, 480, 359"
3624,2.9782608695652173,1.1626601636447695,0,1,1,2,2,1,7,3,4,0,2,23,480,"232, 480"
3646,2.15,0.8834905520465715,0,1,1,1,1,3,3,0,0,0,0,10,480,"232, 480"
3677,4.166666666666667,1.0408329997330665,0,0,0,0,0,0,1,0,0,1,1,3,480,480
3717,3.310810810810811,0.9230937666900921,0,0,0,2,5,2,7,7,10,2,2,37,480,"232, 480"
3723,4.0,0.7071067811865476,0,0,0,0,0,0,0,2,1,0,1,4,480,480
3752,3.14,0.7571877794400365,0,0,0,1,4,1,6,7,6,0,0,25,480,"480, 365, 62"
3753,3.4625,1.151295257191121,0,2,1,0,4,1,6,4,13,6,3,40,480,"232, 480, 365"
3755,3.125,0.9237212077056678,0,0,1,1,1,5,5,5,4,1,1,24,480,"232, 480"
3785,2.706896551724138,1.1841003319225585,0,2,1,3,6,2,5,3,5,1,1,29,480,"480, 365"
3798,3.1470588235294117,0.9805085715196626,0,0,0,1,3,0,7,2,2,0,2,17,480,480
3812,3.5,0.5,0,0,0,0,0,0,3,1,3,0,0,7,480,480
3814,4.3,0.8366600265340756,0,0,0,0,0,0,1,0,1,1,2,5,480,480
3826,2.108695652173913,1.021991390943219,0,3,3,1,7,1,4,4,0,0,0,23,480,"232, 480"
3827,2.9,0.7121396331779725,0,0,0,1,2,2,6,2,2,0,0,15,480,"232, 480"
3852,3.5,0.408248290463863,0,0,0,0,0,0,2,3,2,0,0,7,480,480
3858,2.8333333333333335,1.2583057392117916,0,0,0,1,0,0,1,0,1,0,0,3,480,480
3882,2.475,1.0939426522061335,0,2,1,1,4,4,4,1,2,1,0,20,480,"232, 480, 365"
3896,3.0,0.5,0,0,0,0,0,1,1,1,0,0,0,3,480,480
3897,3.82,0.8129060994546741,0,0,0,1,2,1,5,14,12,8,7,50,480,"232, 156, 480, 286"
3911,3.6724137931034484,0.7936788446055395,0,0,0,0,1,1,10,2,8,4,3,29,480,"232, 156, 480"
3916,3.64,1.1135528725660044,0,1,0,1,0,3,1,6,7,1,5,25,480,"232, 480"
3943,2.8333333333333335,1.607275126832159,0,0,1,0,0,0,0,1,1,0,0,3,480,480
3948,3.3727272727272726,0.9340185075203663,0,0,2,0,5,7,8,11,14,5,3,55,480,"232, 153, 480, 365, 62"
3949,3.759259259259259,1.0804468884152674,0,3,0,0,1,2,8,5,17,10,8,54,480,"232, 153, 480, 346, 3, 62"
3955,1.7,0.6708203932499369,0,0,2,0,2,1,0,0,0,0,0,5,480,480
3967,3.763157894736842,0.6945906278887424,0,0,0,0,1,0,3,4,7,3,1,19,480,480
3968,2.9,0.7121396331779725,0,0,0,0,4,2,4,3,2,0,0,15,480,480
3969,3.566666666666667,1.1629191512658792,0,1,0,0,0,2,2,2,4,2,2,15,480,"480, 62"
3977,2.577777777777778,0.9997474428549189,0,4,1,3,8,5,13,7,3,1,0,45,480,"232, 480, 62"
3978,3.1,0.6582805886043833,0,0,0,0,1,2,3,2,2,0,0,10,480,480
3979,2.8125,0.75,0,0,1,1,0,4,6,3,1,0,0,16,480,"232, 480"
3988,2.857142857142857,0.8387916478908386,0,0,2,0,2,4,5,6,2,0,0,21,480,"232, 480"
3994,3.4878048780487805,0.9584349539617228,0,0,2,0,3,2,7,9,9,7,2,41,480,"232, 480, 62, 286"
3996,3.769230769230769,0.9315516419063742,0,1,1,0,2,3,9,11,17,13,8,65,480,"232, 156, 480, 365"
4011,4.138888888888889,0.7164947870530629,0,0,0,0,0,1,7,7,15,9,15,54,480,"480, 435, 62, 286"
4015,2.625,1.0867019152608406,0,0,0,5,6,0,3,3,1,1,1,20,480,"232, 480"
4016,3.619047619047619,0.8352359233288806,0,0,0,0,1,3,3,3,7,2,2,21,480,"232, 480"
4017,3.4166666666666665,0.4915960401250875,0,0,0,0,0,0,3,1,2,0,0,6,480,480
4018,3.0972222222222223,0.8520516788857725,0,0,1,1,6,2,8,10,6,2,0,36,480,"232, 480"
4022,3.745614035087719,0.8024672168289576,0,0,0,0,3,3,8,14,15,6,8,57,480,"232, 480, 365, 286"
4025,2.973684210526316,0.9149462280836481,0,0,2,1,6,4,9,11,3,0,2,38,480,"232, 480, 346"
4027,3.725,1.067330743141149,0,1,1,1,4,2,8,7,19,4,13,60,480,"232, 156, 480, 365"
4033,3.888888888888889,0.4166666666666667,0,0,0,0,0,0,1,1,6,1,0,9,480,480
4034,3.75,0.8442972449545467,0,0,1,0,2,1,3,9,11,9,2,38,480,"480, 359, 286"
4085,3.3714285714285714,0.779732770426709,0,0,0,0,4,3,8,7,11,0,2,35,"480, 555","480, 555"
4105,3.5833333333333335,0.90033663737852,0,0,0,0,1,1,2,3,3,0,2,12,480,480
4128,3.638888888888889,1.0820127697892148,0,1,0,0,1,0,3,2,7,2,2,18,480,480
4148,2.9565217391304346,1.1069310921135729,0,1,1,1,3,1,8,3,2,2,1,23,480,"232, 480, 62, 286"
4149,2.8125,0.7039429765866795,0,0,0,0,2,2,2,1,1,0,0,8,480,480
4158,2.0833333333333335,1.3934369977385652,0,2,0,0,1,1,1,0,1,0,0,6,480,480
4223,3.5,0.9797958971132712,0,0,0,1,2,4,3,3,8,2,3,26,480,"480, 62"
4239,3.6551724137931036,0.8029348874582152,0,0,0,1,0,2,6,5,10,2,3,29,480,"480, 365"
4246,3.5952380952380953,0.9953433972822427,0,1,0,2,1,3,5,7,14,5,4,42,480,480
4247,2.65,0.7835106182362106,0,0,0,2,1,1,5,0,1,0,0,10,480,"232, 480"
4255,2.1875,0.8838834764831844,0,1,0,1,2,1,3,0,0,0,0,8,480,480
4262,3.975609756097561,0.8135663733847651,0,0,0,0,2,2,2,9,8,11,7,41,480,"156, 480, 346, 62"
4270,3.1875,1.1126109948254383,0,1,2,1,2,2,7,6,6,4,1,32,480,"232, 480, 62"
4299,3.267857142857143,1.1505404757084325,0,2,1,0,0,2,9,4,5,3,2,28,480,480
4305,1.5,1.0,0,1,0,1,0,1,0,0,0,0,0,3,480,480
4306,3.797169811320755,0.9329377611221357,0,0,2,2,5,3,14,14,33,16,17,106,480,"232, 153, 480, 359, 365, 62, 286"
4308,3.816666666666667,1.0706373652250758,0,0,1,1,1,2,2,3,10,3,7,30,480,"153, 480"
4310,2.8333333333333335,1.2993867003711597,0,4,0,1,1,3,5,1,8,1,0,24,480,"232, 480"
4321,3.5555555555555554,0.9056828572455684,0,0,0,0,2,0,6,2,5,0,3,18,480,480
4340,2.0,0.5345224838248488,0,0,1,1,3,3,0,0,0,0,0,8,480,480
4343,3.1333333333333333,0.8755950357709131,0,0,0,0,4,1,3,2,4,1,0,15,480,"232, 480"
4361,3.3421052631578947,1.067872125861979,0,0,2,0,1,1,3,3,6,3,0,19,480,480
4367,3.076923076923077,1.1286479317511524,0,0,1,4,3,1,3,5,6,2,1,26,480,"232, 480, 62"
4369,3.2413793103448274,0.9876079475824802,0,0,1,1,1,5,9,4,3,2,3,29,480,"232, 480"
4370,3.2857142857142856,0.9873144969898835,0,0,2,2,1,2,7,10,7,2,2,35,480,"232, 480"
4447,2.9864864864864864,0.9390190396135516,0,1,1,4,0,7,5,11,8,0,0,37,480,"232, 480, 365"
4452,2.5,1.3228756555322954,0,0,0,1,1,0,0,0,1,0,0,3,480,480
4508,3.7,0.4472135954999579,0,0,0,0,0,0,0,4,0,1,0,5,480,480
4571,3.5689655172413794,0.7526635789342986,0,0,0,0,0,4,8,4,9,1,3,29,480,"480, 435, 286"
4638,2.8636363636363638,0.8888437939499212,0,0,1,0,6,3,5,1,6,0,0,22,480,"232, 480"
4639,2.5,1.1078234188139946,0,1,1,1,1,3,2,1,2,0,0,12,480,480
4641,3.575,0.8315331433088237,0,0,0,1,0,2,3,4,8,0,2,20,480,"480, 346"
4643,2.772727272727273,1.1116633728541454,0,2,2,1,6,3,8,3,7,0,1,33,480,"232, 480, 365"
4649,3.5833333333333335,1.1583033569262704,0,0,0,0,1,1,0,1,1,1,1,6,480,"232, 480"
4701,3.4047619047619047,0.800297563707519,0,0,0,0,2,2,6,2,7,1,1,21,480,"232, 480"
4718,3.0606060606060606,1.210356196006829,0,1,2,2,4,4,3,7,5,2,3,33,480,"232, 480, 286"
4721,2.5,1.8027756377319946,0,1,0,0,0,0,1,0,1,0,0,3,480,480
4727,3.0,0.5,0,0,0,0,0,1,1,1,0,0,0,3,480,480
4728,3.1363636363636362,0.8393720596645176,0,0,0,1,0,2,4,1,2,1,0,11,480,"232, 156, 480"
4732,1.8571428571428572,0.6267831705280087,0,0,1,2,3,0,1,0,0,0,0,7,480,480
4733,3.5,0.7071067811865476,0,0,0,0,0,0,1,0,1,0,0,2,480,480
4734,3.36,0.9521904571390466,0,0,1,1,1,2,4,8,5,1,2,25,480,"156, 480"
4756,1.5,0.7071067811865476,0,0,1,0,1,0,0,0,0,0,0,2,480,480
4774,2.25,0.8660254037844386,0,0,1,0,0,2,1,0,0,0,0,4,480,480
4776,3.8333333333333335,0.6044705248269888,0,0,0,0,1,0,3,5,13,4,1,27,480,"232, 480"
4787,3.5,0.5477225575051661,0,0,0,0,0,0,3,0,3,0,0,6,480,480
4816,3.3666666666666667,0.9907619267020199,0,1,0,1,1,3,8,3,9,2,2,30,480,"232, 480, 346"
4823,3.2333333333333334,1.0499433091271893,0,0,0,1,1,4,2,3,1,1,2,15,480,"232, 480"
4848,3.7714285714285714,0.9021449696243322,0,0,0,1,2,1,5,5,12,3,6,35,480,"153, 480, 300, 286"
4855,3.909090909090909,0.7006490497453707,0,0,0,0,0,1,0,3,5,0,2,11,480,480
4865,3.576923076923077,0.996789718842316,0,0,0,1,0,1,3,2,3,1,2,13,480,"480, 346"
4867,3.0,0.7071067811865476,0,0,0,0,0,2,1,0,1,0,0,4,480,480
4873,3.8333333333333335,0.9999999999999999,0,0,0,0,1,0,2,0,3,1,2,9,480,480
4886,3.8141025641025643,0.7301884401818192,0,0,0,1,2,1,14,12,28,13,7,78,480,"232, 48, 480, 365"
4890,2.9782608695652173,0.8322786474706492,0,0,0,0,5,5,6,3,2,1,1,23,480,"232, 480"
4896,3.6901408450704225,0.8958882152171609,0,0,0,1,4,5,12,14,18,4,13,71,480,"232, 291, 153, 480, 365, 62"
4899,1.9,0.4183300132670378,0,0,0,2,2,1,0,0,0,0,0,5,480,480
4900,3.0,1.0606601717798212,0,0,0,1,0,1,1,0,2,0,0,5,480,480
4901,3.6785714285714284,0.7992097745500012,0,0,0,0,0,2,3,1,6,0,2,14,480,"480, 286"
4921,3.75,0.28867513459481287,0,0,0,0,0,0,0,2,2,0,0,4,480,480
4958,3.0714285714285716,0.7559289460184544,0,0,1,0,0,1,8,1,3,0,0,14,480,"232, 480"
4975,3.4814814814814814,0.9454494401471948,0,1,0,0,1,2,5,7,8,0,3,27,480,480
4979,3.658536585365854,0.9515712295346307,0,0,0,2,2,3,4,10,9,5,6,41,480,"153, 156, 480"
4995,4.034246575342466,0.7087193415046827,0,0,1,0,0,1,8,6,34,10,13,73,480,"232, 153, 480, 359, 365, 62, 286"
5009,3.0714285714285716,0.6725927091345494,0,0,0,0,0,3,2,0,2,0,0,7,480,480
5010,3.727272727272727,0.6969902829634388,0,0,0,0,2,1,4,6,14,5,1,33,480,"232, 480"
5025,2.8181818181818183,0.5134553180524705,0,0,0,0,1,4,5,0,1,0,0,11,480,480
5026,3.642857142857143,0.944911182523068,0,0,0,0,0,2,0,2,1,1,1,7,480,480
5055,2.8,1.3509256086106296,0,1,0,0,0,0,2,1,1,0,0,5,480,480
5064,3.9047619047619047,0.8605092622837889,0,0,0,1,0,0,3,4,6,3,4,21,480,"232, 480"
5080,2.75,1.5,0,0,1,0,1,0,0,0,2,0,0,4,480,480
5103,3.25,0.8026398751811233,0,0,0,0,1,3,4,2,3,0,1,14,480,480
5110,3.1923076923076925,1.0515556241917166,0,0,1,0,1,1,5,1,2,1,1,13,480,"232, 480, 365"
5152,3.6153846153846154,0.7679476477883044,0,0,0,0,1,0,3,3,4,1,1,13,480,"232, 480"
5218,3.625,0.752269294142125,0,0,1,0,2,4,5,17,18,7,2,56,480,"232, 291, 480, 365, 286"
5219,3.1315789473684212,0.9551338658818385,0,0,1,0,4,0,5,2,6,1,0,19,480,"232, 480"
5225,4.083333333333333,0.7334022006230878,0,0,0,0,0,0,1,4,3,0,4,12,480,480
5254,3.2142857142857144,0.7837638128197258,0,0,0,1,1,3,6,5,4,0,1,21,480,"232, 480, 62"
5265,3.4444444444444446,0.8819171036881969,0,0,0,0,1,1,2,1,2,2,0,9,480,480
5283,2.90625,1.098768249753635,0,0,0,2,4,2,3,0,3,1,1,16,480,480
5313,2.53125,1.1470069746954463,0,2,1,1,1,2,6,0,3,0,0,16,480,"232, 480"
5323,1.375,1.1086778913041726,0,1,2,0,0,0,1,0,0,0,0,4,480,480
5349,3.608108108108108,0.91513256121225,0,2,0,1,2,4,12,16,23,7,7,74,480,"232, 153, 48, 480, 365, 62, 286"
5363,2.625,0.8345229603962802,0,0,1,0,1,2,2,2,0,0,0,8,480,480
5377,3.76,0.6788470618138768,0,0,0,0,1,1,2,7,10,2,2,25,480,"156, 480"
5378,2.983050847457627,1.1595410124005638,0,3,6,1,3,5,14,9,14,2,2,59,480,"232, 480, 365, 62"
5379,4.125,0.25,0,0,0,0,0,0,0,0,3,1,0,4,480,"232, 480"
5388,3.4,0.5982430416161189,0,0,0,0,1,0,9,3,6,1,0,20,480,"156, 480, 62"
5401,1.8125,0.8838834764831844,0,0,3,1,2,1,0,1,0,0,0,8,480,480
5418,3.8043478260869565,0.9440891630699332,0,2,0,1,3,2,2,13,27,11,8,69,480,"232, 480, 365"
5421,3.625,0.47871355387816905,0,0,0,0,0,0,1,1,2,0,0,4,480,480
5449,2.9473684210526314,0.8802578038106738,0,0,0,1,4,2,7,1,3,0,1,19,480,"232, 480"
5459,2.977272727272727,0.8349526198404527,0,0,0,2,9,6,12,5,7,3,0,44,480,"232, 480, 62"
5478,2.75,1.224744871391589,0,1,0,0,1,3,0,0,3,0,0,8,480,"232, 480"
5481,2.8181818181818183,0.9529080892921822,0,1,3,1,7,6,10,10,5,0,1,44,480,"232, 480, 346, 365"
5483,3.8333333333333335,0.5773502691896258,0,0,0,0,0,0,0,2,0,1,0,3,480,480
5502,3.051282051282051,1.0437462372757378,0,0,3,2,5,3,7,7,9,2,1,39,480,"232, 480, 62"
5508,3.6,0.5477225575051661,0,0,0,0,0,0,2,0,3,0,0,5,480,480
5528,3.4285714285714284,1.0894095588038442,0,1,0,0,0,1,4,1,5,1,1,14,480,480
5573,2.2857142857142856,0.48795003647426655,0,0,0,1,2,3,1,0,0,0,0,7,480,"232, 480"
5574,3.625,0.8465616732800196,0,0,0,0,2,0,2,4,6,0,2,16,480,"232, 480"
5577,3.6666666666666665,1.2516655570345725,0,0,0,1,0,0,1,0,2,1,1,6,480,"156, 480"
5620,2.973684210526316,1.1603840864430086,0,1,1,0,4,0,5,3,3,1,1,19,480,"232, 480"
5630,3.236842105263158,1.2061004778098297,0,1,1,0,1,2,5,1,5,1,2,19,480,"232, 480, 62"
5669,3.6527777777777777,0.8929841179554286,0,1,0,0,0,4,5,7,11,5,3,36,480,"232, 480, 365"
5673,3.409090909090909,1.2501082204235612,0,1,0,1,2,1,6,3,0,4,4,22,480,"156, 480"
5679,3.1363636363636362,0.8410626395437879,0,1,0,0,4,5,6,7,10,0,0,33,480,"232, 480, 346, 365"
5810,3.316666666666667,1.0625549343472773,0,1,1,1,2,1,5,7,9,1,2,30,480,"232, 480"
5816,3.5615384615384613,0.9980750703999405,0,1,1,1,3,4,15,10,13,9,8,65,480,"232, 291, 480, 365, 62"
5872,2.7857142857142856,1.0673732778581793,0,1,2,0,2,3,7,3,2,0,1,21,480,"232, 480"
5874,2.4,1.140175425099138,0,0,1,0,2,0,1,0,1,0,0,5,480,480
5900,2.4285714285714284,0.8864052604279185,0,0,0,2,1,2,1,0,1,0,0,7,480,480
5902,3.8333333333333335,0.9942362632324556,0,1,0,0,1,2,1,6,9,5,5,30,480,"156, 480"
5943,2.5,1.35400640077266,0,3,0,1,0,2,3,2,1,1,0,13,480,480
5955,3.4166666666666665,0.3763863263545405,0,0,0,0,0,0,2,3,1,0,0,6,480,480
5956,3.4857142857142858,1.0811602855382776,0,1,1,1,1,2,7,6,7,6,3,35,480,"232, 480"
5989,3.8785714285714286,0.7042094667674429,0,0,0,0,2,3,5,17,25,9,9,70,480,"232, 480, 365, 62, 286"
